org.eclipse.jetty,jetty-plus,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-jetty-plus","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-quickstart,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-jetty-quickstart","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-runner,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-jetty-runner","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-servlet,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-jetty-servlet","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-servlets,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-jetty-servlets","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-webapp,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-jetty-webapp","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-unixsocket,removed,removed,"!! Removed - Use org.eclipse.jetty:jetty-unixdomain-server !! Migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-unixsocket-server,removed,removed,"!! Removed - Use org.eclipse.jetty:jetty-unixdomain-server !! Migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-unixsocket-common,removed,removed,"!! Removed - Use org.eclipse.jetty:jetty-unixdomain-server !! Migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-osgi-boot,org.eclipse.jetty,"jetty-osgi, otherwise org.eclipse.jetty.ee{8,9,10}","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-osgi-alpn,org.eclipse.jetty,"jetty-osgi, otherwise org.eclipse.jetty.ee{8,9,10}","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
com.github.tomakehurst,wiremock,org.wiremock,wiremock,"See v3 breaking changes: https://github.com/wiremock/wiremock/releases/tag/3.0.0-beta-11"
io.reactivex,,io.reactivex.rxjava2,,"See https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0 and https://github.com/ReactiveX/RxJava/pull/4031"
io.reactivex.rxjava2,,io.reactivex.rxjava3,,"See https://github.com/ReactiveX/RxJava/wiki/What's-different-in-3.0 and https://github.com/ReactiveX/RxJava/pull/6421"
com.apollographql.apollo,,"com.apollographql.apollo3",,"See https://www.apollographql.com/docs/kotlin/migration/3.0/#package-name--group-id--plugin-id"
"com.graphql-java-generator",graphql-java-runtime,"com.graphql-java-generator","graphql-java-client-runtime or com.graphql-java-generator","See https://github.com/graphql-java-generator/graphql-maven-plugin-project/blob/master_2.x/CHANGELOG.md#1181"
com.jcraft,jsch,com.github.mwiede,jsch,"See https://www.matez.de/index.php/2020/06/22/the-future-of-jsch-without-ssh-rsa/"
com.github.javafaker,javafaker,net.datafaker,datafaker,"This library is a modern fork of java-faker, built on Java 8, with up to date libraries and several newly added Fake Generators. See https://github.com/datafaker-net/datafaker/"
de.jollyday,jollyday,de.focus-shift,jollyday,"The old jollyday project is no longer maintained. This is a modern fork with jakarta dependencies and based on java 11."
com.google.code.findbugs,,com.github.spotbugs,,"SpotBugs is a fork of FindBugs (which is now an abandoned project), carrying on from the point where it left off with support of its community."
org.easytesting,fest-assert-core,org.assertj,assertj-core,"AssertJ is a fork of Fest and there are very few breaking changes."
